split,class,filepath,label_idx
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0085.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0051.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0138.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0091.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0241.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0088.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0161.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0096.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0215.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0212.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0195.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0077.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0146.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0033.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0021.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0070.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0060.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0084.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0124.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0226.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0191.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0154.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0280.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0204.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0104.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0219.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0260.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0122.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0010.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0121.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0072.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0281.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0030.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0007.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0061.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0078.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0178.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0223.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0004.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0296.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0082.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0254.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0249.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0244.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0095.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0170.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0050.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0255.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0076.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0027.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0129.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0045.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0128.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0247.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0000.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0238.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0168.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0286.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0075.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0230.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0087.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0201.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0184.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0029.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0002.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0141.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0064.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0262.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0285.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0166.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0274.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0098.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0200.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0152.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0108.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0257.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0160.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0039.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0028.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0298.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0023.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0126.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0130.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0187.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0211.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0092.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0202.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0182.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0109.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0149.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0188.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0137.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0143.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0259.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0035.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0067.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0036.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0117.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0164.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0282.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0127.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0167.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0199.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0203.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0264.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0145.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0054.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0289.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0278.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0102.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0080.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0008.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0248.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0014.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0198.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0196.jpg,3
train,exposed_bars,data\processed\train\exposed_bars\exposed_bars_0083.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0175.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0056.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0272.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0263.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0163.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0069.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0240.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0118.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0234.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0062.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0186.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0136.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0043.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0237.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0155.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0018.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0165.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0273.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0179.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0068.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0171.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0053.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0090.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0094.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0041.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0093.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0213.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0162.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0116.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0294.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0097.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0025.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0221.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0059.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0218.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0020.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0074.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0197.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0058.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0169.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0011.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0017.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0180.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0265.jpg,3
val,exposed_bars,data\processed\val\exposed_bars\exposed_bars_0147.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0185.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0150.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0040.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0193.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0063.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0235.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0022.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0135.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0176.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0183.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0049.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0194.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0287.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0293.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0172.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0110.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0079.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0277.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0174.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0290.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0081.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0003.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0142.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0229.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0112.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0214.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0292.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0101.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0013.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0258.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0119.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0111.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0047.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0015.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0016.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0216.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0044.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0279.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0052.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0071.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0114.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0125.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0140.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0012.jpg,3
test,exposed_bars,data\processed\test\exposed_bars\exposed_bars_0057.jpg,3
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0106.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0239.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0037.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0089.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0032.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0250.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0192.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0120.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0019.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0225.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0024.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0295.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0103.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0220.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0205.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0297.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0291.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0038.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0158.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0173.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0245.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0001.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0224.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0251.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0144.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0133.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0246.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0206.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0086.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0005.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0283.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0123.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0190.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0034.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0231.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0181.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0252.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0107.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0115.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0048.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0253.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0242.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0276.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0073.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0268.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0100.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0261.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0159.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0208.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0055.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0006.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0269.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0026.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0233.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0113.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0139.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0153.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0105.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0284.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0189.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0232.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0243.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0046.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0256.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0228.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0217.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0236.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0132.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0065.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0207.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0042.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0131.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0270.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0271.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0227.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0009.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0134.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0099.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0275.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0156.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0266.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0151.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0157.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0222.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0148.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0210.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0031.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0288.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0299.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0066.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0177.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0267.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0209.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0085.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0051.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0138.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0091.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0241.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0088.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0161.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0096.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0215.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0212.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0195.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0077.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0146.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0033.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0021.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0070.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0060.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0084.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0124.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0226.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0191.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0154.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0280.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0204.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0104.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0219.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0260.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0122.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0010.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0121.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0072.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0281.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0030.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0007.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0061.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0078.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0178.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0223.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0004.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0296.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0082.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0254.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0249.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0244.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0095.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0170.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0050.jpg,4
